Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Yield_per_Fertilizer_kg,Yield_per_Pesticide_kg,Profit_per_hectare_INR,Production_per_hectare,Fertilizer_per_hectare,Pesticide_per_hectare,Fertilizer_Use_Flag,Pesticide_Use_Flag,Analytical_Resource_Risk
5255,Punjab,Amritsar,2021,Rabi,Maize,1708.44,25.0,89.6,Laterite,Sprinkler,447.33,49.34,4060.27,1.6,36326.41,78787.0,6496.432000000001,0.0035767777703261576,0.032428050263477906,19.40437458592655,1.6,0.11017247621463597,0.012151901228243443,Higher relative use,Higher relative use,True
5338,Maharashtra,Nashik,2021,Rabi,Wheat,1924.52,37.9,53.6,Black,Sprinkler,396.36,55.07,3094.28,1.28,43566.65,56911.0,3960.6784000000002,0.003229387425572712,0.02324314508806973,18.392323900875162,1.28,0.12809441938027585,0.01779735511976938,Higher relative use,Higher relative use,True
5414,Karnataka,Bengaluru,2021,Rabi,Cotton,1021.38,21.3,59.6,Alluvial,Canal,430.17,48.74,2634.61,1.28,28645.74,35882.0,3372.3008000000004,0.0029755677987772277,0.026261797291752154,13.619473090893909,1.28,0.1632765380834355,0.01849989182459643,Higher relative use,Higher relative use,True
5427,Karnataka,Mysuru,2021,Zaid,Pulses,1080.08,22.9,63.4,Sandy,Tube Well,409.8,47.08,4535.74,2.41,35667.18,196104.0,10931.1334,0.005880917520741826,0.051189464740866615,43.23528244564283,2.41,0.09034909408387606,0.010379783673667362,Higher relative use,Higher relative use,True
5443,Karnataka,Hubli,2021,Rabi,Wheat,1227.42,33.5,60.0,Laterite,Rain-fed,360.97,57.27,888.55,1.74,38840.62,18750.0,1546.077,0.004820345181039975,0.03038239916186485,21.101795059366385,1.74,0.4062461313375725,0.06445332282932868,Higher relative use,Higher relative use,True
5592,Rajasthan,Jaipur,2021,Kharif,Maize,829.41,29.2,62.9,Red,Canal,440.84,57.01,3806.83,2.45,37576.52,120400.0,9326.7335,0.005557571908175302,0.04297491668128399,31.627364500122148,2.45,0.1158023867627396,0.014975714702258834,Higher relative use,Higher relative use,True
5598,Rajasthan,Jaipur,2021,Rabi,Wheat,631.13,28.0,48.3,Black,Sprinkler,389.89,47.24,375.26,1.78,47982.23,11796.0,667.9628,0.004565390238272333,0.03767993226079593,31.434205617438575,1.78,1.038986302830038,0.12588605233704633,Higher relative use,Higher relative use,True
5644,Rajasthan,Kota,2021,Zaid,Cotton,1372.67,36.3,41.5,Black,Drip,377.47,56.25,2691.57,1.85,58840.16,82052.0,4979.404500000001,0.004901051739211063,0.03288888888888889,30.484809980791876,1.85,0.14024156904706175,0.02089858335469633,Higher relative use,Higher relative use,True
5662,Rajasthan,Ajmer,2021,Rabi,Wheat,1991.31,24.6,64.2,Sandy,Tube Well,411.31,56.29,2422.99,1.57,61745.12,57946.0,3804.0942999999997,0.0038170722812477208,0.02789127731391011,23.91508012827127,1.57,0.16975307368169082,0.02323162703931919,Higher relative use,Higher relative use,True
5741,West Bengal,Siliguri,2021,Zaid,Cotton,1530.31,34.4,68.7,Sandy,Drip,353.98,46.78,1523.51,2.29,37989.7,48617.0,3488.8379,0.006469292050398328,0.04895254382214621,31.911178791081124,2.29,0.23234504532297132,0.030705410532257747,Higher relative use,Higher relative use,True
5883,Uttar Pradesh,Kanpur,2022,Kharif,Sugarcane,1044.05,28.4,87.6,Laterite,Tube Well,442.98,58.35,402.37,2.19,57028.58,12626.0,881.1903,0.004943789787349316,0.037532133676092545,31.379078957178717,2.19,1.100927007480677,0.14501578149464422,Higher relative use,Higher relative use,True
5895,Uttar Pradesh,Varanasi,2022,Zaid,Pulses,2041.43,22.7,51.0,Black,Canal,390.28,58.59,660.69,1.21,21253.52,6983.0,799.4349000000001,0.003100338218714769,0.020651988393923876,10.569253356339583,1.21,0.5907157668498084,0.08868001634654679,Higher relative use,Higher relative use,True
5900,Uttar Pradesh,Varanasi,2022,Zaid,Millets,1121.92,32.1,67.0,Black,Tube Well,380.96,50.14,4497.79,1.54,63406.87,68328.0,6926.5966,0.004042419151616968,0.030714000797766254,15.191460695141393,1.54,0.08469937458173903,0.011147696980072435,Higher relative use,Higher relative use,True
5903,Uttar Pradesh,Varanasi,2022,Zaid,Maize,1566.85,26.2,86.5,Black,Tube Well,432.6,58.04,1210.27,2.26,25974.21,28414.0,2735.2101999999995,0.005224225612575127,0.03893866299104066,23.477405868112076,2.26,0.3574409016169946,0.047956241169325856,Higher relative use,Higher relative use,True
5928,Uttar Pradesh,Meerut,2022,Kharif,Millets,2158.63,19.5,49.7,Sandy,Tube Well,357.98,57.07,3071.6,2.55,60839.95,94821.0,7832.579999999999,0.007123302977819989,0.044681969511126685,30.87023049876286,2.55,0.11654512306289883,0.018579893215262405,Higher relative use,Higher relative use,True
5951,Punjab,Ludhiana,2022,Zaid,Wheat,2047.06,23.6,67.7,Laterite,Sprinkler,441.48,50.99,3473.13,1.54,57001.92,68163.0,5348.6202,0.003488266739150131,0.03020200039223377,19.625813027442106,1.54,0.1271130075752995,0.014681281725705632,Higher relative use,Higher relative use,True
6057,Maharashtra,Nashik,2022,Kharif,Wheat,1162.18,24.9,71.1,Alluvial,Drip,418.94,48.9,3878.13,1.71,30858.08,61740.0,6631.6023000000005,0.0040817300806798105,0.03496932515337423,15.920043938702415,1.71,0.10802629102170376,0.012609169883423196,Higher relative use,Higher relative use,True
6071,Maharashtra,Nagpur,2022,Zaid,Millets,2044.31,26.7,72.4,Black,Tube Well,390.42,57.89,4960.77,2.58,52157.51,229467.0,12798.786600000001,0.006608268019056401,0.044567282777681815,46.25632714276211,2.58,0.07870149190549047,0.011669559362760215,Higher relative use,Higher relative use,True
6135,Karnataka,Bengaluru,2022,Kharif,Wheat,550.78,26.5,88.4,Alluvial,Rain-fed,431.75,56.31,796.4,2.52,18865.14,26397.000000000004,2006.9279999999999,0.005836711059640996,0.044752264251465106,33.145404319437475,2.52,0.5421270718232044,0.0707056755399297,Higher relative use,Higher relative use,True
6157,Karnataka,Hubli,2022,Kharif,Barley,1137.1,19.2,82.3,Black,Rain-fed,413.26,49.83,1872.54,2.4,49093.41,54402.0,4494.096,0.005807481972608043,0.048163756773028296,29.052516902175654,2.4,0.22069488502248283,0.026610913518536318,Higher relative use,Higher relative use,True
6257,Tamil Nadu,Madurai,2022,Zaid,Wheat,2193.13,21.6,81.6,Red,Sprinkler,447.8,48.82,450.23,2.71,39515.16,21176.0,1220.1233,0.006051808843233586,0.05551003687013519,47.03373831152966,2.71,0.994602758590054,0.10843346733891567,Higher relative use,Higher relative use,True
6285,Tamil Nadu,Tiruchirappalli,2022,Zaid,Cotton,2137.13,29.7,61.2,Laterite,Sprinkler,444.0,48.39,2473.06,1.29,41511.34,53967.99999999999,3190.2474,0.0029054054054054057,0.026658400495970243,21.82235772686469,1.29,0.1795346655560318,0.019566852401478332,Higher relative use,Higher relative use,True
6453,West Bengal,Siliguri,2022,Rabi,Pulses,478.83,28.0,58.8,Sandy,Tube Well,431.83,59.86,3847.56,2.0,17190.46,121437.0,7695.12,0.00463145219183475,0.03341129301703976,31.562080903221784,2.0,0.11223476696919606,0.015557912027362796,Higher relative use,Higher relative use,True
6457,West Bengal,Siliguri,2022,Rabi,Pulses,1792.42,31.6,41.3,Sandy,Tube Well,412.22,55.24,4817.92,1.97,22817.83,150231.0,9491.3024,0.0047790015040512345,0.03566256335988414,31.18171327045696,1.97,0.08555974362380447,0.011465528692879916,Higher relative use,Higher relative use,True
6801,Maharashtra,Nagpur,2023,Rabi,Millets,848.52,34.8,80.7,Laterite,Rain-fed,405.81,56.58,4932.58,2.74,41652.7,214279.0,13515.2692,0.006751928242280871,0.04842700600919053,43.44156607698203,2.74,0.08227134684080137,0.011470670521309335,Higher relative use,Higher relative use,True
6848,Karnataka,Bengaluru,2023,Kharif,Wheat,2041.82,35.7,46.6,Red,Tube Well,410.43,49.41,1911.06,1.91,42564.94,56879.99999999999,3650.1245999999996,0.004653655921838072,0.0386561424812791,29.763586700574546,1.91,0.21476562745282723,0.025854761231986437,Higher relative use,Higher relative use,True
6949,Tamil Nadu,Coimbatore,2023,Zaid,Wheat,439.29,24.0,38.8,Red,Drip,391.72,49.84,4706.78,1.31,38830.09,59255.99999999999,6165.8818,0.003344225467170428,0.026284109149277687,12.589498553150985,1.31,0.0832246249027998,0.010588980152036,Higher relative use,Higher relative use,True
6968,Tamil Nadu,Madurai,2023,Rabi,Rice,1164.32,26.2,54.5,Red,Sprinkler,376.95,56.11,4058.79,1.69,26593.33,78173.0,6859.3551,0.004483353229871335,0.03011940830511495,19.260173598535523,1.69,0.09287250633809584,0.013824317099431112,Higher relative use,Higher relative use,True
7017,Tamil Nadu,Tiruchirappalli,2023,Rabi,Pulses,1542.28,20.3,66.3,Laterite,Tube Well,446.85,50.71,4685.84,1.66,34396.59,124319.0,7778.4944,0.0037148931408750134,0.03273516071780714,26.530782100968022,1.66,0.09536177078175952,0.010821965752138358,Higher relative use,Higher relative use,True
7042,Rajasthan,Jodhpur,2023,Zaid,Maize,1766.89,31.8,48.6,Sandy,Tube Well,381.2,51.94,1215.29,2.38,60628.68,26266.000000000004,2892.3902,0.006243441762854145,0.04582210242587601,21.6129483497766,2.38,0.3136699882332612,0.04273877017008286,Higher relative use,Higher relative use,True
7063,Rajasthan,Udaipur,2023,Zaid,Pulses,745.29,31.1,35.5,Red,Canal,426.61,54.03,4577.98,1.83,64230.8,136392.0,8377.7034,0.004289632216778791,0.03387007218212104,29.793052831161344,1.8300000000000003,0.09318738832410803,0.011802148545865209,Higher relative use,Higher relative use,True
7160,West Bengal,Darjeeling,2023,Kharif,Wheat,763.98,26.9,72.1,Sandy,Canal,439.5,49.14,1293.21,1.85,20639.75,40242.0,2392.4385,0.004209328782707623,0.03764753764753765,31.11791588373118,1.85,0.3398519961955135,0.03799846892616048,Higher relative use,Higher relative use,True
7253,Uttarakhand,Nainital,2024,Zaid,Pulses,2043.83,27.0,86.4,Alluvial,Canal,393.63,46.98,1973.35,2.52,28022.34,71982.0,4972.842,0.00640195107080253,0.05363984674329502,36.47705678161502,2.52,0.19947297742417716,0.02380723135784326,Higher relative use,Higher relative use,True
7394,Punjab,Ludhiana,2024,Zaid,Wheat,2020.82,18.8,57.0,Black,Sprinkler,376.45,57.19,4953.94,2.51,26845.04,131933.0,12434.389399999998,0.006667552131757205,0.04388879174680888,26.631933370206344,2.51,0.07599002006483728,0.011544346520143562,Higher relative use,Higher relative use,True
7534,Maharashtra,Aurangabad,2024,Rabi,Barley,452.12,24.4,37.2,Sandy,Canal,429.86,46.69,3307.59,2.8,31248.69,90882.0,9261.252,0.006513748662355185,0.05997001499250375,27.476803352289732,2.8,0.12996169416402878,0.01411601800706859,Higher relative use,Higher relative use,True
7546,Maharashtra,Kolhapur,2024,Rabi,Sugarcane,762.37,33.9,44.6,Black,Drip,416.47,57.62,1962.1,1.41,44249.4,42081.0,2766.5609999999997,0.003385598002257065,0.02447066990628254,21.446919117272312,1.41,0.21225727536822794,0.02936649508180011,Higher relative use,Higher relative use,True
7820,Rajasthan,Ajmer,2024,Rabi,Maize,872.18,31.0,67.7,Black,Rain-fed,431.83,56.06,4167.54,2.09,14244.58,76914.0,8710.158599999999,0.0048398675404673136,0.03728148412415269,18.455491728933616,2.09,0.10361748177581978,0.01345158054871699,Higher relative use,Higher relative use,True
7891,West Bengal,Siliguri,2024,Rabi,Pulses,1502.35,21.4,59.8,Sandy,Rain-fed,353.64,49.06,4233.39,2.04,58168.83,125106.0,8636.115600000001,0.005768578215134035,0.04158173664900122,29.55220284452885,2.04,0.08353588967706731,0.011588821251998989,Higher relative use,Higher relative use,True
