Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Estimated_Revenue_INR,Profit_per_hectare_INR,Profit_per_ton_INR,Profit_to_Revenue_Ratio,Revenue_per_hectare_INR,Profit_Level,Profit_per_Ha_Level
1227,Tamil Nadu,Salem,2015,Rabi,Wheat,1388.65,35.0,43.1,Sandy,Tube Well,286.2,24.73,3415.12,4.37,26100.04,236338.0,14924.0744,389518938.802976,69.20342476984703,15.836023974793372,0.0006067432837188514,114057.17480000001,Higher relative profit,Moderate relative profit/ha
1234,Tamil Nadu,Salem,2015,Kharif,Barley,1608.51,29.9,54.0,Black,Sprinkler,272.19,10.06,4375.0,6.49,55778.32,489176.0,28393.75,1583755673.5,111.81165714285714,17.228298481179838,0.00030887087458316846,362001.2968,Higher relative profit,Higher relative profit/ha
1243,Tamil Nadu,Tiruchirappalli,2015,Kharif,Barley,1125.01,36.5,41.5,Alluvial,Rain-fed,241.33,8.36,4318.43,4.82,59716.56,274397.0,20814.8326,1242990199.847856,63.54091649048381,13.182762757361786,0.00022075556189709832,287833.81919999997,Higher relative profit,Moderate relative profit/ha
1247,Tamil Nadu,Tiruchirappalli,2015,Zaid,Maize,2005.92,18.8,53.2,Red,Sprinkler,63.56,38.28,3675.22,6.03,40740.96,393370.0,22161.5766,902883905.797536,107.03304836173074,17.75009093892715,0.00043568170555939654,245667.98880000002,Higher relative profit,Higher relative profit/ha
1262,Rajasthan,Jaipur,2015,Kharif,Wheat,1797.4,21.5,56.1,Laterite,Canal,261.68,59.87,3510.79,5.02,41758.74,247632.00000000003,17624.1658,735962957.3590919,70.53455205238708,14.05070758015679,0.00033647345633888357,209628.87479999996,Higher relative profit,Moderate relative profit/ha
1271,Rajasthan,Jaipur,2015,Rabi,Maize,1981.6,30.9,69.5,Black,Drip,299.63,8.24,3717.65,7.66,39538.3,346103.0,28477.199,1125940037.2217002,93.0972522964776,12.15368828935739,0.0003073902593019272,302863.378,Higher relative profit,Higher relative profit/ha
1275,Rajasthan,Jaipur,2015,Kharif,Maize,2122.04,36.5,52.9,Laterite,Rain-fed,119.02,36.72,2877.69,5.69,51272.71,275339.0,16374.056100000002,839542229.9390311,95.6805632295348,16.81556471520822,0.0003279632520927453,291741.7199,Higher relative profit,Higher relative profit/ha
1276,Rajasthan,Jaipur,2015,Zaid,Rice,1552.64,22.7,65.3,Black,Rain-fed,144.58,14.16,3301.27,6.33,24959.62,287879.0,20897.0391,521582155.061142,87.20250085573127,13.776066485897516,0.0005519341434644244,157994.3946,Higher relative profit,Higher relative profit/ha
1279,Rajasthan,Jodhpur,2015,Kharif,Maize,1427.88,26.8,43.9,Laterite,Rain-fed,182.44,41.67,3019.89,6.75,60265.16,309589.0,20384.2575,1228460539.7187002,102.51664795737594,15.18765154924088,0.0002520137928654114,406789.8300000001,Higher relative profit,Higher relative profit/ha
1280,Rajasthan,Jodhpur,2015,Rabi,Maize,1443.24,29.2,85.3,Alluvial,Sprinkler,147.21,13.21,4080.37,6.7,17223.49,435566.0,27338.479,470864019.67171,106.7466920891978,15.932342102865343,0.0009250356404460038,115397.383,Higher relative profit,Higher relative profit/ha
1281,Rajasthan,Jodhpur,2015,Zaid,Sugarcane,711.88,35.7,49.6,Laterite,Rain-fed,271.68,38.36,4704.66,7.66,39487.07,470622.0,36037.6956,1423023008.795892,100.03315861294972,13.059159087852443,0.00033071988090917974,302470.9562,Higher relative profit,Higher relative profit/ha
1286,Rajasthan,Jodhpur,2015,Kharif,Wheat,1539.92,32.6,41.4,Alluvial,Canal,112.96,52.67,4627.54,8.21,33735.91,589888.0,37992.10340000001,1281698181.0130944,127.47334436871427,15.526594929197836,0.0004602393985873757,276971.8211000001,Higher relative profit,Higher relative profit/ha
1295,Rajasthan,Jodhpur,2015,Rabi,Cotton,458.29,19.2,35.9,Red,Sprinkler,195.27,54.78,4787.29,5.32,52725.86,318730.0,25468.3828,1342842385.939208,66.57837732830056,12.514732580507625,0.00023735473599686423,280501.5752,Higher relative profit,Moderate relative profit/ha
1296,Rajasthan,Jodhpur,2015,Kharif,Rice,1067.6,29.8,77.8,Red,Tube Well,189.21,20.68,4233.18,8.1,25317.9,562877.0,34288.758,868119346.1682001,132.96788702582927,16.415788521707317,0.0006483866561487057,205074.99000000002,Higher relative profit,Higher relative profit/ha
1302,Rajasthan,Udaipur,2015,Rabi,Pulses,758.14,31.4,83.0,Laterite,Tube Well,130.15,27.14,4130.67,7.91,35292.24,344452.0,32673.599700000002,1153124522.276328,83.38889332723262,10.542211545794263,0.00029871188526980045,279161.61840000004,Higher relative profit,Moderate relative profit/ha
1306,Rajasthan,Udaipur,2015,Zaid,Maize,476.13,30.2,62.6,Sandy,Tube Well,373.13,21.37,4167.64,7.2,61250.83,358584.0,30007.008,1837954145.8166401,86.04006104174064,11.950008478019534,0.00019509953543518567,441005.976,Higher relative profit,Higher relative profit/ha
1308,Rajasthan,Udaipur,2015,Zaid,Sugarcane,1272.92,37.1,61.7,Sandy,Sprinkler,278.41,18.65,4171.49,6.76,35155.37,285076.0,28199.272399999998,991355854.952788,68.33913062239152,10.109338849466202,0.00028756172526320163,237650.30120000002,Higher relative profit,Moderate relative profit/ha
1309,Rajasthan,Udaipur,2015,Zaid,Cotton,1449.16,36.2,89.8,Black,Canal,228.43,5.81,3586.29,7.85,20752.56,346496.0,28152.3765,584233882.45884,96.61683801365757,12.307877453969118,0.0005930775506235913,162907.59600000002,Higher relative profit,Higher relative profit/ha
1311,Rajasthan,Udaipur,2015,Kharif,Rice,823.38,31.7,76.3,Alluvial,Tube Well,278.62,37.75,4436.26,6.89,35774.75,289338.0,30565.8314,1093484976.87715,65.22115475648407,9.466060196877223,0.00026460171480938995,246488.0275,Higher relative profit,Moderate relative profit/ha
1312,Rajasthan,Udaipur,2015,Rabi,Wheat,1715.72,28.8,69.4,Red,Rain-fed,435.83,56.03,2590.27,7.15,57124.23,327906.0,18520.430500000002,1057965331.5810152,126.59143641396457,17.705096001953084,0.0003099402127950448,408438.2445000001,Higher relative profit,Higher relative profit/ha
1314,Rajasthan,Udaipur,2015,Zaid,Maize,511.09,18.5,64.7,Alluvial,Rain-fed,217.52,22.61,3366.26,7.25,21530.99,241348.0,24405.385000000002,525472100.38115007,71.69618508374279,9.889128977067971,0.0004592974580856695,156099.67750000002,Higher relative profit,Moderate relative profit/ha
1315,Rajasthan,Kota,2015,Rabi,Barley,564.71,31.0,39.6,Sandy,Sprinkler,113.13,54.0,3404.27,5.51,53947.55,262587.0,18757.5277,1011922663.472135,77.13459860704351,13.999019710897189,0.00025949315049334377,297251.00049999997,Higher relative profit,Moderate relative profit/ha
1318,Rajasthan,Kota,2015,Zaid,Sugarcane,999.95,25.5,40.9,Alluvial,Sprinkler,422.4,36.96,4309.07,6.01,45982.38,254242.0,25897.5107,1190829178.061466,59.00159431153358,9.81723699027181,0.00021349997521380603,276354.10380000004,Higher relative profit,Moderate relative profit/ha
1326,Rajasthan,Kota,2015,Rabi,Rice,1790.32,20.5,49.2,Laterite,Sprinkler,265.3,46.42,3189.39,5.19,62690.58,253175.0,16552.934100000002,1037713039.4307781,79.38038308265844,15.29487149954883,0.00024397399895724093,325364.11020000005,Higher relative profit,Moderate relative profit/ha
1327,Rajasthan,Kota,2015,Zaid,Maize,574.42,19.6,49.9,Laterite,Rain-fed,256.79,59.74,3957.66,7.33,44995.02,498710.00000000006,29009.6478,1305289682.953956,126.01132992728029,17.191177343421593,0.0003820684454284406,329813.49659999995,Higher relative profit,Higher relative profit/ha
1332,Rajasthan,Kota,2015,Zaid,Cotton,1852.59,24.0,88.4,Sandy,Sprinkler,150.09,7.58,4610.49,8.49,48167.65,420385.00000000006,39143.0601,1885429218.8257651,91.18011317669057,10.739707087949418,0.00022296514544407745,408943.3485,Higher relative profit,Higher relative profit/ha
1333,Rajasthan,Ajmer,2015,Rabi,Barley,1176.41,26.2,53.0,Laterite,Rain-fed,224.32,13.9,4118.94,8.0,28681.62,548702.0,32951.52,945102975.0623999,133.21437068760412,16.651796335950515,0.0005805737728883694,229452.96,Higher relative profit,Higher relative profit/ha
1334,Rajasthan,Ajmer,2015,Rabi,Wheat,1428.18,33.7,52.0,Red,Tube Well,177.57,17.14,3928.17,7.08,13531.24,258884.0,27811.443600000002,376323318.098064,65.90447969410693,9.308542329676118,0.0006879297336885695,95801.1792,Higher relative profit,Moderate relative profit/ha
1336,Rajasthan,Ajmer,2015,Rabi,Barley,688.48,21.7,44.6,Red,Tube Well,167.64,57.98,4011.14,4.33,58711.77,259473.0,17368.2362,1019719889.080074,64.68809365915925,14.939513547149941,0.0002544551722278163,254221.96409999998,Higher relative profit,Moderate relative profit/ha
1338,Rajasthan,Ajmer,2015,Zaid,Barley,2188.07,18.1,84.7,Black,Drip,264.74,10.96,2985.17,8.37,37503.62,323451.0,24985.8729,937060682.609898,108.35262313369087,12.945355213105243,0.00034517615134499664,313905.29939999996,Higher relative profit,Higher relative profit/ha
1343,Rajasthan,Ajmer,2015,Zaid,Maize,1965.77,34.9,39.2,Laterite,Sprinkler,105.98,15.65,4679.81,8.39,27129.7,525059.0,39263.60590000001,1065209848.9852303,112.19664900925464,13.372663767491611,0.0004929160207260534,227618.18300000005,Higher relative profit,Higher relative profit/ha
1345,Rajasthan,Ajmer,2015,Kharif,Barley,1633.15,34.4,84.4,Alluvial,Rain-fed,191.45,5.69,2760.22,7.05,15565.39,308247.0,19459.551,302895500.53989,111.67479403815639,15.84039631746899,0.0010176678077111457,109735.9995,Higher relative profit,Higher relative profit/ha
1349,Rajasthan,Ajmer,2015,Kharif,Millets,1484.98,22.3,73.8,Sandy,Canal,270.99,5.86,3462.58,6.72,54424.01,341935.0,23268.5376,1266367123.027776,98.751508990406,14.695165028334227,0.00027001253726680974,365729.3472,Higher relative profit,Higher relative profit/ha
1364,West Bengal,Kolkata,2015,Rabi,Maize,1084.25,24.1,39.3,Red,Rain-fed,391.91,46.86,4903.95,5.37,61529.79,458412.0,26334.2115,1620338503.4105852,93.47811458110299,17.40747012683482,0.00028291125529332733,330414.9723,Higher relative profit,Higher relative profit/ha
1368,West Bengal,Kolkata,2015,Kharif,Wheat,974.13,33.6,42.0,Alluvial,Canal,387.97,12.78,4238.36,3.88,56016.74,248367.0,16444.836799999997,921186147.3680319,58.59978859747639,15.103038298318658,0.00026961651638989805,217344.95119999998,Higher relative profit,Moderate relative profit/ha
1370,West Bengal,Howrah,2015,Rabi,Pulses,1997.36,35.7,50.4,Laterite,Drip,73.36,31.7,3294.55,7.86,39385.64,248831.0,25895.163000000004,1019897567.6593201,75.52806908378989,9.609169094629756,0.00024397646184319351,309571.1304,Higher relative profit,Moderate relative profit/ha
1372,West Bengal,Howrah,2015,Rabi,Rice,609.1,25.4,35.1,Alluvial,Canal,121.2,30.51,4055.59,8.36,46817.67,378032.0,33904.7324,1587340572.941508,93.21257819454136,11.149829927576718,0.00023815431070313233,391395.72119999997,Higher relative profit,Higher relative profit/ha
1376,West Bengal,Howrah,2015,Kharif,Maize,2159.33,22.0,52.1,Red,Sprinkler,265.37,16.73,3875.51,6.85,13882.65,300592.0,26547.2435,368546089.975275,77.56192088267092,11.32290815805415,0.0008156157619801803,95096.1525,Higher relative profit,Moderate relative profit/ha
1377,West Bengal,Howrah,2015,Kharif,Barley,799.2,21.7,60.8,Red,Drip,168.71,58.4,3939.99,6.52,35206.07,340123.0,25688.7348,904399395.580236,86.32585361891782,13.24016159799353,0.00037607610272869223,229543.5764,Higher relative profit,Higher relative profit/ha
1379,West Bengal,Howrah,2015,Kharif,Sugarcane,1384.89,37.4,52.5,Sandy,Canal,141.14,55.66,4009.19,5.8,57039.91,280410.0,23253.302,1326366253.28282,69.94180869452433,12.058932533538679,0.00021141219426080226,330831.478,Higher relative profit,Moderate relative profit/ha
1384,West Bengal,Howrah,2015,Zaid,Rice,1600.35,21.6,84.6,Alluvial,Canal,363.97,54.51,1850.99,8.22,12560.51,252561.0,15215.1378,191109890.488278,136.44644217418787,16.599323865472975,0.0013215485569831938,103247.3922,Higher relative profit,Higher relative profit/ha
1385,West Bengal,Howrah,2015,Zaid,Pulses,599.79,22.3,74.6,Sandy,Rain-fed,123.24,53.32,4836.4,5.98,48378.86,306463.0,28921.672,1399197520.65392,63.36593333884708,10.596309922884126,0.00021902768942641738,289305.58280000003,Higher relative profit,Moderate relative profit/ha
1395,West Bengal,Darjeeling,2015,Rabi,Wheat,1557.67,35.8,81.1,Black,Canal,68.56,18.44,3222.31,8.2,41456.65,320776.0,26422.941999999995,1095406658.4643,99.54846057641878,12.14005616785595,0.0002928373654855361,339944.52999999997,Higher relative profit,Higher relative profit/ha
1415,West Bengal,Siliguri,2015,Kharif,Maize,860.31,33.7,71.6,Sandy,Sprinkler,417.85,45.64,4710.11,5.25,28989.75,364370.0,24728.0775,716860784.7056249,77.35912749383773,14.735071903588139,0.0005082855803719638,152196.1875,Higher relative profit,Moderate relative profit/ha
1416,West Bengal,Siliguri,2015,Rabi,Wheat,1360.84,27.9,89.2,Alluvial,Sprinkler,430.15,38.97,3725.54,7.99,19818.5,309608.0,29767.0646,589938569.7751,83.10419429129738,10.401025568372637,0.0005248139651523898,158349.815,Higher relative profit,Moderate relative profit/ha
1417,West Bengal,Siliguri,2015,Kharif,Barley,874.61,22.0,53.6,Red,Canal,145.77,12.37,4831.9,8.42,62203.44,721789.0,40684.598,2530721950.61712,149.37995405534056,17.74108717996919,0.00028521070828187617,523752.9648,Higher relative profit,Higher relative profit/ha
1420,West Bengal,Siliguri,2015,Rabi,Cotton,1699.14,36.9,85.4,Laterite,Tube Well,184.2,15.97,4838.57,4.39,41908.84,380459.0,21241.322299999996,890199177.6591318,78.63046313270243,17.911267228406025,0.0004273863754856022,183979.80759999997,Higher relative profit,Moderate relative profit/ha
1429,West Bengal,Malda,2015,Kharif,Wheat,600.66,36.2,70.5,Alluvial,Rain-fed,68.66,46.98,3531.3,7.15,55124.58,437417.0,25248.795000000002,1391829219.8811002,123.86854699402485,17.324272306856624,0.0003142749079785573,394140.74700000003,Higher relative profit,Higher relative profit/ha
1433,West Bengal,Malda,2015,Kharif,Millets,1811.37,24.9,74.6,Black,Tube Well,436.54,24.37,4476.93,6.01,23300.06,278382.0,26906.3493,626919553.070958,62.181450234870766,10.346331153888647,0.0004440474039074855,140033.36059999999,Higher relative profit,Moderate relative profit/ha
1437,West Bengal,Malda,2015,Zaid,Sugarcane,2007.31,29.2,65.8,Red,Sprinkler,434.76,43.83,4821.92,4.8,54069.06,331038.0,23145.216,1251440072.61696,68.65273583966552,14.302653299930318,0.00026452565108271383,259531.488,Higher relative profit,Moderate relative profit/ha
1439,West Bengal,Malda,2015,Zaid,Wheat,1542.53,33.1,51.1,Black,Drip,448.86,24.04,4952.91,7.46,42001.9,560643.0,36948.7086,1551915963.74634,113.19466737735998,15.17354790581233,0.0003612586074870977,313334.174,Higher relative profit,Higher relative profit/ha
1445,Uttarakhand,Dehradun,2016,Kharif,Sugarcane,1463.68,27.0,62.3,Alluvial,Canal,371.94,8.31,4036.8,7.12,12962.49,278432.0,28742.016000000003,372568094.97984004,68.97344431232659,9.687281504540252,0.0007473318401433869,92292.92880000001,Higher relative profit,Moderate relative profit/ha
1446,Uttarakhand,Dehradun,2016,Rabi,Millets,572.97,32.6,39.9,Laterite,Sprinkler,172.99,56.74,2900.71,6.69,34789.81,338948.0,19405.749900000003,675122351.928519,116.8500125831262,17.466369593890313,0.0005020541817816859,232743.8289,Higher relative profit,Higher relative profit/ha
1453,Uttarakhand,Dehradun,2016,Rabi,Sugarcane,1035.41,32.0,60.9,Alluvial,Canal,65.05,45.65,4877.75,5.32,44672.31,457462.0,25949.63,1159229915.7453,93.7854543590795,17.62884480433825,0.00039462577163209715,237656.68920000002,Higher relative profit,Higher relative profit/ha
1455,Uttarakhand,Dehradun,2016,Zaid,Millets,1144.35,22.1,51.5,Red,Sprinkler,444.98,51.93,3109.0,7.89,44900.54,333508.0,24530.01,1101410695.2054,107.271791572853,13.595917816584667,0.0003028007640127416,354265.2606,Higher relative profit,Higher relative profit/ha
1456,Uttarakhand,Dehradun,2016,Kharif,Barley,1027.63,23.6,71.2,Red,Rain-fed,149.21,58.48,3793.22,7.59,61931.07,314439.0,28790.5398,1783028935.691586,82.8950074079542,10.921608354144162,0.00017635103598475147,470056.8213,Higher relative profit,Moderate relative profit/ha
1458,Uttarakhand,Dehradun,2016,Kharif,Millets,913.16,29.5,49.8,Alluvial,Sprinkler,213.97,5.94,3819.45,7.31,49079.23,271199.0,27920.1795,1370300911.321785,71.00472581130792,9.71336878403665,0.00019791200440668385,358769.1713,Higher relative profit,Moderate relative profit/ha
1459,Uttarakhand,Haridwar,2016,Zaid,Pulses,1300.91,20.6,74.8,Red,Canal,339.42,17.02,2920.54,7.17,46054.9,352286.0,20940.2718,964402123.72182,120.62358330993584,16.823372846574035,0.000365289531549825,330213.63300000003,Higher relative profit,Higher relative profit/ha
1461,Uttarakhand,Haridwar,2016,Kharif,Pulses,746.89,30.6,78.1,Red,Rain-fed,198.22,30.99,2969.47,7.47,18660.03,231676.00000000003,22181.940899999998,413915682.6522269,78.01930984317069,10.44435205397198,0.0005597178597232684,139390.42409999997,Higher relative profit,Moderate relative profit/ha
1464,Uttarakhand,Haridwar,2016,Rabi,Barley,2147.53,19.6,66.6,Laterite,Drip,137.36,8.78,3558.5,5.23,22025.09,278376.0,18610.955,409907958.86095005,78.22846705072362,14.957641883503559,0.0006791183093237557,115191.22070000002,Higher relative profit,Moderate relative profit/ha
1467,Uttarakhand,Haridwar,2016,Kharif,Wheat,458.81,33.8,89.4,Black,Canal,310.45,44.09,4496.21,5.35,26870.73,373633.0,24054.7235,646367980.393155,83.09954383803247,15.532625016454668,0.000578049982879314,143758.4055,Higher relative profit,Moderate relative profit/ha
1469,Uttarakhand,Haridwar,2016,Kharif,Maize,1867.12,30.2,50.4,Black,Drip,206.34,14.96,3782.87,6.53,51956.26,385051.0,24702.1411,1283430865.5482862,101.78806038801228,15.587758099236183,0.00030001693923381286,339274.3778000001,Higher relative profit,Higher relative profit/ha
1471,Uttarakhand,Haridwar,2016,Kharif,Barley,1243.2,19.4,73.1,Laterite,Sprinkler,318.13,28.53,2335.84,8.01,12567.43,309821.0,18710.078400000002,235137600.58651203,132.6379375299678,16.55904338701221,0.0013176157246956783,100665.1143,Higher relative profit,Higher relative profit/ha
1476,Uttarakhand,Haridwar,2016,Kharif,Barley,1047.57,28.8,64.5,Black,Drip,418.2,13.47,3420.43,5.79,29992.36,331169.0,19804.289699999998,593977386.226692,96.82086755174058,16.72208420582739,0.0005575447949353565,173655.7644,Higher relative profit,Higher relative profit/ha
1482,Uttarakhand,Nainital,2016,Zaid,Rice,1076.22,25.5,52.6,Alluvial,Sprinkler,374.36,37.51,3265.64,7.4,22194.96,240521.0,24165.736,536357543.89056,73.65202533040997,9.952976396001347,0.0004484340767454119,164242.704,Higher relative profit,Moderate relative profit/ha
1485,Uttarakhand,Nainital,2016,Kharif,Cotton,1523.05,36.1,56.8,Laterite,Tube Well,303.86,16.51,4743.38,5.56,28776.22,272480.0,26373.192799999997,758920798.1152159,57.444269697979074,10.331703183089763,0.0003590361480100501,159995.78319999998,Higher relative profit,Moderate relative profit/ha
1487,Uttarakhand,Nainital,2016,Kharif,Pulses,1430.87,36.5,43.3,Sandy,Rain-fed,164.34,8.92,4627.9,8.17,52736.06,385044.0,37809.943,1993947422.64458,83.20058773957952,10.183670469960772,0.00019310639569889698,430853.6102,Higher relative profit,Moderate relative profit/ha
1492,Uttarakhand,Nainital,2016,Rabi,Rice,1355.51,23.2,64.5,Black,Sprinkler,205.79,59.39,3775.38,7.31,47707.12,232536.0,27598.0278,1316622424.017936,61.592740333423386,8.42581947105655,0.00017661555489110537,348739.0472,Higher relative profit,Moderate relative profit/ha
1493,Uttarakhand,Nainital,2016,Rabi,Millets,1196.04,28.5,48.5,Red,Canal,175.47,23.0,3710.07,4.03,33291.51,261014.0,14951.582100000001,497760744.99797106,70.35285048530082,17.457282998833946,0.0005243764250655482,134164.78530000002,Higher relative profit,Moderate relative profit/ha
1494,Uttarakhand,Nainital,2016,Kharif,Barley,1703.6,22.4,71.2,Red,Canal,94.72,12.75,4657.79,7.1,21489.42,328490.0,33070.309,710661759.63078,70.52486264945392,9.933079246401961,0.0004622311466015352,152574.88199999998,Higher relative profit,Moderate relative profit/ha
1495,Uttarakhand,Almora,2016,Zaid,Wheat,911.78,30.2,64.3,Alluvial,Canal,368.34,11.2,3690.42,8.04,60602.94,406003.0,29670.976799999997,1798148426.751792,110.0153912020854,13.683506368418584,0.00022578948097928223,487247.63759999996,Higher relative profit,Higher relative profit/ha
1499,Uttarakhand,Almora,2016,Zaid,Pulses,1395.67,21.2,58.0,Laterite,Drip,374.13,14.4,3913.93,6.8,15309.73,332977.0,26614.724,407464238.46452,85.0748480427601,12.511007065111778,0.0008171931879341947,104106.164,Higher relative profit,Higher relative profit/ha
1500,Uttarakhand,Almora,2016,Zaid,Millets,1761.32,36.7,82.2,Black,Drip,120.92,35.57,4458.72,7.64,38584.89,576699.0,34064.6208,1314379646.4597118,129.34182904510712,16.929558775537583,0.0004387613590588851,294788.5595999999,Higher relative profit,Higher relative profit/ha
1501,Uttarakhand,Almora,2016,Kharif,Millets,1133.52,32.9,62.8,Laterite,Tube Well,304.0,53.58,4821.03,7.87,51752.25,594909.0,37941.5061,1963558309.063725,123.39873429536843,15.67963586980539,0.000302974959925518,407290.2075,Higher relative profit,Higher relative profit/ha
1506,Uttarakhand,Almora,2016,Rabi,Sugarcane,1373.83,24.0,71.3,Laterite,Sprinkler,121.28,42.16,4954.31,7.2,19985.79,424767.0,35671.03200000001,712913754.6352801,85.73686345828177,11.907897702539135,0.0005958182139679809,143897.68800000002,Higher relative profit,Higher relative profit/ha
1511,Uttarakhand,Almora,2016,Rabi,Millets,836.56,34.8,63.5,Sandy,Sprinkler,301.97,16.34,3692.07,5.12,40260.55,339740.0,18903.398400000002,761061216.4531201,92.01884037951609,17.972429761624237,0.0004464029865867266,206134.01600000003,Higher relative profit,Higher relative profit/ha
1512,Uttarakhand,Almora,2016,Kharif,Wheat,877.4,24.3,78.6,Black,Tube Well,116.67,40.2,4050.4,7.59,29313.35,298480.0,30742.536,901166717.6556,73.69148726051748,9.709023354481882,0.0003312150728075052,222488.3265,Higher relative profit,Moderate relative profit/ha
1516,Uttarakhand,Pauri,2016,Kharif,Wheat,783.14,31.6,74.6,Red,Tube Well,353.91,27.18,3001.65,7.55,43611.33,327484.0,22662.4575,988339912.643475,109.1013276031516,14.450506967304847,0.00033134754127665556,329265.5415,Higher relative profit,Higher relative profit/ha
1517,Uttarakhand,Pauri,2016,Kharif,Cotton,574.76,23.2,66.1,Sandy,Tube Well,380.19,58.83,3358.34,7.75,27592.05,325034.0,26027.135000000002,718142010.2767501,96.78412549056974,12.488274256847708,0.000452604074610176,213838.3875,Higher relative profit,Higher relative profit/ha
1521,Uttarakhand,Pauri,2016,Rabi,Maize,731.63,35.1,41.9,Laterite,Rain-fed,53.17,17.98,4666.16,5.93,27629.45,440824.0,27670.3288,764515966.06316,94.47254273321104,15.931288825162063,0.0005766053549803585,163842.6385,Higher relative profit,Higher relative profit/ha
1528,Uttarakhand,Pauri,2016,Zaid,Rice,1899.88,34.9,41.5,Black,Canal,282.23,43.63,4901.91,4.55,25777.75,367432.0,22303.690499999997,574938957.7863749,74.95690455353117,16.47404495682004,0.0006390800188852806,117288.76249999998,Higher relative profit,Moderate relative profit/ha
1533,Uttar Pradesh,Lucknow,2016,Rabi,Barley,1459.93,19.3,52.1,Red,Rain-fed,133.96,26.78,2979.54,5.4,59098.92,229936.0,16089.516000000001,950873018.9227201,77.1716439450385,14.291045175007127,0.000241815674042895,319134.168,Higher relative profit,Moderate relative profit/ha
1537,Uttar Pradesh,Lucknow,2016,Kharif,Rice,1916.66,19.0,42.9,Black,Rain-fed,226.44,37.11,3682.53,5.65,59551.28,342415.0,20806.294500000004,1239041469.5319602,92.98362810350493,16.457279310354853,0.00027635475358976083,336464.7320000001,Higher relative profit,Higher relative profit/ha
1541,Uttar Pradesh,Lucknow,2016,Rabi,Maize,1900.11,26.9,66.7,Alluvial,Rain-fed,198.16,13.13,4321.07,7.95,43015.66,350743.0,34352.506499999996,1477695739.75179,81.1704045525761,10.210113780198252,0.00023735806402129482,341974.49700000003,Higher relative profit,Moderate relative profit/ha
1546,Uttar Pradesh,Lucknow,2016,Rabi,Barley,1423.03,22.2,48.3,Alluvial,Rain-fed,297.47,43.74,3170.49,5.18,63697.67,291769.0,16423.138199999998,1046115637.4279938,92.02646909468253,17.765727624456087,0.00027890702476960445,329953.93059999996,Higher relative profit,Higher relative profit/ha
1550,Uttar Pradesh,Kanpur,2016,Rabi,Wheat,2007.94,30.5,73.3,Laterite,Rain-fed,433.56,22.78,4469.05,3.64,58226.2,233406.0,16267.342,947185508.7603999,52.22720712455667,14.348133825427658,0.00024642057742781874,211943.368,Higher relative profit,Moderate relative profit/ha
1553,Uttar Pradesh,Kanpur,2016,Kharif,Barley,1435.24,18.9,62.2,Sandy,Drip,154.05,46.59,4595.47,7.48,45214.9,512881.00000000006,34374.115600000005,1554222199.4424403,111.6057769934305,14.920558421581616,0.00032999206946342056,338207.45200000005,Higher relative profit,Higher relative profit/ha
1555,Uttar Pradesh,Kanpur,2016,Kharif,Millets,644.41,27.8,59.9,Laterite,Rain-fed,405.31,6.17,4842.39,7.08,62872.34,612012.0,34284.1212,2155522924.687608,126.38635054177792,17.85117945505338,0.00028392739088529837,445136.1671999999,Higher relative profit,Higher relative profit/ha
1561,Uttar Pradesh,Kanpur,2016,Kharif,Cotton,1379.18,27.3,67.3,Black,Drip,344.15,31.11,3747.6,8.38,57874.16,431609.0,31404.888000000003,1817531512.8940802,115.16944177607002,13.743370140342483,0.00023746988535716947,484985.46080000006,Higher relative profit,Higher relative profit/ha
1564,Uttar Pradesh,Kanpur,2016,Rabi,Maize,1802.26,18.6,53.4,Sandy,Sprinkler,366.97,26.5,4032.68,6.47,15714.16,302763.0,26091.439599999998,410005056.50473595,75.0773679042225,11.603920850729908,0.0007384372343625055,101670.61519999999,Higher relative profit,Moderate relative profit/ha
1567,Uttar Pradesh,Varanasi,2016,Rabi,Barley,1292.11,21.7,36.4,Alluvial,Sprinkler,379.45,22.39,4618.04,6.85,51404.52,503716.0,31633.573999999997,1626108687.3544798,109.07571177382613,15.923461572821333,0.00030976773195861635,352120.96199999994,Higher relative profit,Higher relative profit/ha
1573,Uttar Pradesh,Varanasi,2016,Kharif,Cotton,1718.51,34.0,83.7,Laterite,Tube Well,152.12,35.58,3976.7,7.83,39225.84,380283.0,31137.560999999998,1221396985.7762399,95.62778182915483,12.212998956469328,0.0003113508584257043,307138.3272,Higher relative profit,Higher relative profit/ha
1574,Uttar Pradesh,Varanasi,2016,Zaid,Wheat,2034.14,28.0,49.8,Alluvial,Sprinkler,232.47,6.3,3771.09,4.4,46839.51,294758.0,16592.796000000002,777198434.1699601,78.16254716806016,17.764215265468216,0.00037925706877523304,206093.84400000004,Higher relative profit,Moderate relative profit/ha
1580,Uttar Pradesh,Varanasi,2016,Zaid,Rice,1092.07,33.1,69.5,Sandy,Tube Well,378.16,12.64,2522.91,8.02,51334.72,279625.0,20233.738199999996,1038693285.0503038,110.83431434335748,13.819739943062032,0.0002692084410524111,411704.45439999993,Higher relative profit,Higher relative profit/ha
