Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Estimated_Revenue_INR,Profit_per_hectare_INR,Profit_per_ton_INR,Profit_to_Revenue_Ratio,Revenue_per_hectare_INR,Profit_Level,Profit_per_Ha_Level
1472,Uttarakhand,Haridwar,2016,Kharif,Pulses,1751.63,24.3,84.4,Sandy,Sprinkler,72.67,20.29,1913.96,1.61,61902.79,29984.0,3081.4756,190751936.95692402,15.665949131643295,9.730403187356083,0.00015718844315992998,99663.49190000001,Lower relative profit,Lower relative profit/ha
1478,Uttarakhand,Nainital,2016,Rabi,Millets,848.39,21.8,66.5,Sandy,Canal,426.2,48.69,588.68,1.82,63904.3,9849.0,1071.3976,68466913.64968,16.73065162736971,9.192665729324016,0.0001438505034766677,116305.82600000002,Lower relative profit,Lower relative profit/ha
1479,Uttarakhand,Nainital,2016,Kharif,Sugarcane,1654.4,37.7,65.4,Laterite,Rain-fed,372.94,45.85,344.98,7.89,63727.89,23788.0,2721.8922000000002,173460446.713458,68.9547220128703,8.739508493392941,0.0001371378919558288,502813.0521,Lower relative profit,Moderate relative profit/ha
1486,Uttarakhand,Nainital,2016,Zaid,Millets,974.03,21.4,85.2,Black,Canal,276.9,5.96,494.71,4.12,40765.06,19195.0,2038.2051999999999,83087557.270312,38.80050938933921,9.417599366344469,0.0002310213542269892,167952.0472,Lower relative profit,Moderate relative profit/ha
1498,Uttarakhand,Almora,2016,Kharif,Pulses,748.11,25.9,83.0,Sandy,Canal,51.54,39.75,1700.52,2.51,24946.4,56745.00000000001,4268.3052,106478848.84128,33.36920471385224,13.294503870060653,0.000532922741159472,62615.464,Lower relative profit,Lower relative profit/ha
1508,Uttarakhand,Almora,2016,Rabi,Sugarcane,1484.22,31.4,69.6,Laterite,Drip,53.61,29.44,1559.52,2.2,57667.62,28219.0,3430.9440000000004,197854374.83328003,18.094670154919463,8.224850070417936,0.0001426251000200448,126868.76400000002,Lower relative profit,Lower relative profit/ha
1509,Uttarakhand,Almora,2016,Rabi,Barley,1161.49,37.8,51.7,Red,Tube Well,355.79,36.58,2042.15,1.36,12203.9,43933.0,2777.3240000000005,33894184.36360001,21.513111181842664,15.818464104296075,0.0012961810654213877,16597.304000000004,Lower relative profit,Lower relative profit/ha
1513,Uttarakhand,Pauri,2016,Rabi,Maize,2130.12,18.8,57.0,Sandy,Canal,271.15,54.6,188.58,5.17,26339.66,15927.000000000002,974.9586,25680078.038076002,84.4575246579701,16.336078270400407,0.0006202083956436949,136176.0422,Lower relative profit,Higher relative profit/ha
1514,Uttarakhand,Pauri,2016,Kharif,Sugarcane,400.98,35.5,66.5,Sandy,Sprinkler,125.98,41.61,301.63,4.72,47338.14,19090.0,1423.6935999999998,67395006.95390399,63.289460597420685,13.408784024877264,0.0002832554051527429,223436.02079999997,Lower relative profit,Moderate relative profit/ha
1518,Uttarakhand,Pauri,2016,Zaid,Wheat,1576.53,28.6,43.9,Alluvial,Canal,401.27,49.2,253.03,5.81,22814.38,17235.0,1470.1043,33539518.139834,68.11445283168004,11.723657974471607,0.0005138714255864769,132551.5478,Lower relative profit,Moderate relative profit/ha
1523,Uttarakhand,Pauri,2016,Kharif,Pulses,410.99,34.6,88.3,Alluvial,Drip,164.99,45.08,1168.99,2.41,55931.67,47879.0,2817.2659000000003,157574386.621053,40.95757876457455,16.994845960404376,0.00030385014358420506,134795.3247,Lower relative profit,Moderate relative profit/ha
1539,Uttar Pradesh,Lucknow,2016,Zaid,Sugarcane,1165.82,33.2,43.8,Sandy,Rain-fed,447.97,59.01,613.57,2.53,23534.8,12879.0,1552.3321,36533825.50708,20.99027005883599,8.296549430369957,0.000352522623110031,59543.044,Lower relative profit,Lower relative profit/ha
1544,Uttar Pradesh,Lucknow,2016,Kharif,Wheat,1642.15,24.6,64.4,Laterite,Drip,90.43,32.63,702.78,3.27,15232.82,21502.0,2298.0906,35006400.453492,30.595634480207178,9.356463143794244,0.0006142305327440516,49811.3214,Lower relative profit,Lower relative profit/ha
1549,Uttar Pradesh,Kanpur,2016,Zaid,Barley,2194.18,31.0,57.5,Laterite,Canal,187.25,18.72,967.74,1.8,54783.61,18402.0,1741.932,95429323.33452,19.015438030876062,10.56413223937559,0.00019283380995475819,98610.49799999999,Lower relative profit,Lower relative profit/ha
1551,Uttar Pradesh,Kanpur,2016,Rabi,Wheat,2155.56,37.3,37.1,Black,Tube Well,317.71,35.08,763.31,8.35,12438.45,60085.0,6373.638499999999,79278183.80032499,78.71637997668051,9.427111374452757,0.0007579008135622008,103861.0575,Lower relative profit,Moderate relative profit/ha
1554,Uttar Pradesh,Kanpur,2016,Zaid,Maize,1310.18,33.3,50.3,Black,Rain-fed,295.47,29.99,1421.15,3.54,62928.57,45876.0,5030.871,316585517.88447,32.280899271716564,9.118898099354963,0.0001449087131545332,222767.13779999997,Lower relative profit,Lower relative profit/ha
1557,Uttar Pradesh,Kanpur,2016,Rabi,Sugarcane,786.01,23.7,61.1,Black,Sprinkler,55.57,18.81,1239.49,1.26,12660.19,26755.0,1561.7574,19772145.417906,21.585490806702758,17.131341910081552,0.0013531662565950079,15951.8394,Lower relative profit,Lower relative profit/ha
1558,Uttar Pradesh,Kanpur,2016,Kharif,Barley,2144.78,21.7,42.0,Black,Canal,103.3,19.55,917.61,1.49,25884.2,19896.0,1367.2389,35389885.13538,21.682414097492398,14.551955770129126,0.0005621945345086627,38567.458,Lower relative profit,Lower relative profit/ha
1559,Uttar Pradesh,Kanpur,2016,Zaid,Wheat,1703.49,25.1,60.4,Red,Canal,52.93,46.69,424.8,1.61,48577.49,10187.0,683.9280000000001,33223505.580720004,23.98069679849341,14.89484273198348,0.0003066202624298514,78209.7589,Lower relative profit,Lower relative profit/ha
1560,Uttar Pradesh,Kanpur,2016,Zaid,Sugarcane,687.21,25.4,77.9,Black,Drip,386.08,40.38,391.54,4.72,44654.66,16610.0,1848.0688,82524883.92060801,42.42223016805435,8.987760628825074,0.00020127262482404014,210769.99520000003,Lower relative profit,Moderate relative profit/ha
1563,Uttar Pradesh,Kanpur,2016,Zaid,Wheat,463.8,24.1,63.9,Black,Canal,89.69,25.98,346.28,1.29,40946.23,5578.0,446.7012,18290730.076476,16.108351622964076,12.4870942813675,0.0003049632232654264,52820.6367,Lower relative profit,Lower relative profit/ha
1566,Uttar Pradesh,Kanpur,2016,Zaid,Millets,561.06,33.1,36.9,Laterite,Canal,230.59,13.81,634.87,5.15,32175.76,27506.0,3269.5805,105201237.46868,43.32540520106478,8.412700039041706,0.00026146080276088916,165705.164,Lower relative profit,Moderate relative profit/ha
1569,Uttar Pradesh,Varanasi,2016,Zaid,Maize,730.6,20.9,70.6,Alluvial,Sprinkler,56.16,23.83,1151.9,5.49,52032.43,59566.0,6323.9310000000005,329049497.08233005,51.71108603177359,9.41914135369282,0.00018102443713839274,285658.0407,Lower relative profit,Moderate relative profit/ha
1571,Uttar Pradesh,Varanasi,2016,Rabi,Sugarcane,2061.31,27.4,39.3,Red,Sprinkler,236.25,50.01,3628.98,1.38,63445.75,46771.0,5007.9924,317735833.8123,12.888194478889385,9.339271361514047,0.00014720089779873428,87555.13500000001,Lower relative profit,Lower relative profit/ha
1575,Uttar Pradesh,Varanasi,2016,Kharif,Wheat,1283.25,30.4,66.2,Laterite,Sprinkler,84.3,21.54,346.72,5.37,50483.28,24746.0,1861.8864,93994132.459392,71.37171204430088,13.290821609739455,0.00026327175274149097,271095.21359999996,Lower relative profit,Moderate relative profit/ha
1578,Uttar Pradesh,Varanasi,2016,Zaid,Pulses,2024.79,18.0,46.4,Laterite,Tube Well,137.12,8.35,189.05,4.99,25179.34,10299.0,943.3595000000001,23753169.592730004,54.47765141496958,10.917365013019955,0.0004335842406123415,125644.90660000002,Lower relative profit,Moderate relative profit/ha
1584,Uttar Pradesh,Varanasi,2016,Rabi,Wheat,740.4,23.2,81.6,Laterite,Sprinkler,54.82,24.97,1687.32,2.95,33882.27,41313.0,4977.594,168652183.85838,24.48438944598535,8.299793032537407,0.0002449597690041844,99952.69649999999,Lower relative profit,Lower relative profit/ha
1591,Uttar Pradesh,Agra,2016,Kharif,Maize,1422.04,37.8,69.5,Laterite,Tube Well,77.46,9.93,243.89,7.8,62164.71,28827.0,1902.3419999999999,118258538.75082,118.1967280331297,15.153426670914063,0.0002437625249263459,484884.738,Lower relative profit,Higher relative profit/ha
1593,Uttar Pradesh,Agra,2016,Zaid,Millets,1154.13,22.4,69.9,Black,Rain-fed,203.13,58.15,624.65,1.84,24539.68,13401.0,1149.356,28204828.44608,21.45361402385336,11.659572839050737,0.0004751314132478801,45153.0112,Lower relative profit,Lower relative profit/ha
1597,Uttar Pradesh,Agra,2016,Rabi,Maize,1440.73,30.8,54.9,Black,Drip,64.6,58.62,633.38,4.92,38531.72,39993.0,3116.2296,120073686.402912,63.14218952287726,12.833778358308386,0.00033307047695530813,189576.06240000002,Lower relative profit,Moderate relative profit/ha
1600,Uttar Pradesh,Agra,2016,Rabi,Rice,1607.05,30.2,77.6,Black,Rain-fed,268.68,9.42,819.08,3.02,57430.25,30402.0,2473.6216,142060706.89339998,37.11725350393124,12.290481292692464,0.00021400710066023506,173439.35499999998,Lower relative profit,Moderate relative profit/ha
1603,Uttar Pradesh,Meerut,2016,Zaid,Wheat,613.23,26.0,52.1,Sandy,Tube Well,347.59,34.03,120.54,8.11,38323.58,8803.0,977.5794,37464342.342252,73.02969968475195,9.00489515225055,0.00023497009288408203,310804.2338,Lower relative profit,Moderate relative profit/ha
1611,Uttar Pradesh,Meerut,2016,Rabi,Wheat,1612.73,32.3,55.1,Black,Drip,190.76,52.69,2552.46,1.31,46520.59,49124.0,3343.7226,155551948.148334,19.24574723991757,14.691410106807306,0.00031580446651272704,60941.9729,Lower relative profit,Lower relative profit/ha
1612,Uttar Pradesh,Meerut,2016,Zaid,Sugarcane,1977.41,37.3,43.9,Red,Tube Well,379.7,26.49,286.45,8.45,43930.64,37843.0,2420.5024999999996,106334223.94659998,132.11031593646362,15.634356915557825,0.0003558873013358746,371213.90799999994,Lower relative profit,Higher relative profit/ha
1613,Uttar Pradesh,Meerut,2016,Rabi,Cotton,1117.14,27.4,56.4,Black,Canal,226.99,42.55,424.84,5.72,18274.89,33488.0,2430.0847999999996,44409532.410671994,78.8249694002448,13.780589055986855,0.0007540723394771106,104532.37079999999,Lower relative profit,Moderate relative profit/ha
1614,Uttar Pradesh,Meerut,2016,Kharif,Pulses,498.85,20.3,57.4,Sandy,Rain-fed,169.28,12.99,456.23,4.71,12511.25,21437.0,2148.8433,26884715.737125,46.98726519518664,9.976064797279541,0.000797367552984677,58927.9875,Lower relative profit,Moderate relative profit/ha
1615,Uttar Pradesh,Meerut,2016,Kharif,Maize,907.72,22.2,76.1,Black,Canal,95.0,34.6,1188.44,2.2,40716.95,28573.0,2614.568,106457234.5276,24.042442193127123,10.928382815057782,0.0002683988563745021,89577.29,Lower relative profit,Lower relative profit/ha
1616,Uttar Pradesh,Meerut,2016,Kharif,Wheat,942.57,20.1,58.4,Laterite,Tube Well,373.75,9.1,175.8,7.46,14483.09,11815.0,1311.468,18994109.07612,67.2070534698521,9.008988400784464,0.0006220349663493401,108043.8514,Lower relative profit,Moderate relative profit/ha
1622,Punjab,Ludhiana,2016,Zaid,Pulses,516.38,20.0,60.3,Black,Tube Well,74.46,32.5,700.26,4.01,25969.45,40782.0,2808.0425999999998,72923321.89857,58.23836860594636,14.52328394163251,0.0005592449567331041,104137.4945,Lower relative profit,Moderate relative profit/ha
1628,Punjab,Ludhiana,2016,Rabi,Cotton,410.85,33.8,72.8,Sandy,Tube Well,427.44,38.22,809.47,2.66,34160.36,19030.0,2153.1902,73553752.380472,23.509209729823215,8.838048770610232,0.00025872235452466637,90866.5576,Lower relative profit,Lower relative profit/ha
1629,Punjab,Ludhiana,2016,Rabi,Barley,2112.78,33.5,52.3,Laterite,Rain-fed,322.72,45.58,2116.32,1.62,37105.57,47840.0,3428.4384000000005,127214161.04188801,22.605277084750888,13.953874743673387,0.00037605876270525927,60111.0234,Lower relative profit,Lower relative profit/ha
1636,Punjab,Ludhiana,2016,Rabi,Barley,1903.24,21.7,85.4,Laterite,Drip,200.69,17.31,654.35,7.1,20475.21,50112.0,4645.885,95125471.01085,76.5828684954535,10.7863195064019,0.0005267989684306975,145373.99099999998,Lower relative profit,Moderate relative profit/ha
1637,Punjab,Ludhiana,2016,Zaid,Wheat,1371.88,37.2,36.8,Red,Canal,209.08,56.13,1374.54,2.34,30539.08,49164.0,3216.4235999999996,98226617.634288,35.76760225238989,15.28530010785893,0.0005005160636096087,71461.4472,Lower relative profit,Lower relative profit/ha
1641,Punjab,Amritsar,2016,Kharif,Barley,1746.73,37.9,76.4,Sandy,Canal,388.6,6.19,318.51,1.27,49888.03,3654.0,404.5077,20180092.272831,11.472167278892343,9.033202581804995,0.0001810695387612017,63357.7981,Lower relative profit,Lower relative profit/ha
1643,Punjab,Amritsar,2016,Zaid,Maize,2017.75,25.0,45.6,Red,Rain-fed,132.52,5.36,922.09,3.81,14159.06,56547.0,3513.1629000000003,49743084.290874004,61.324816449587345,16.095752348973058,0.0011367811386471317,53946.0186,Lower relative profit,Moderate relative profit/ha
1653,Punjab,Amritsar,2016,Kharif,Millets,1547.88,23.2,68.3,Red,Rain-fed,100.74,43.08,1331.49,2.16,63449.63,37438.0,2876.0184000000004,182482303.35319203,28.117372267159347,13.017301975536734,0.0002051596199305927,137051.20080000002,Lower relative profit,Lower relative profit/ha
1658,Punjab,Patiala,2016,Zaid,Rice,1814.32,25.8,65.5,Laterite,Drip,119.05,52.83,142.25,1.98,21717.6,4307.0,281.655,6116870.627999999,30.27768014059754,15.291757646766436,0.0007041182104268629,43000.84799999999,Lower relative profit,Lower relative profit/ha
1660,Punjab,Patiala,2016,Rabi,Cotton,1425.52,21.5,35.6,Laterite,Canal,55.38,43.62,2145.78,2.44,48762.08,43967.0,5235.7032,255303778.294656,20.489984993801787,8.397534833525324,0.000172214450932473,118979.47519999999,Lower relative profit,Lower relative profit/ha
1663,Punjab,Patiala,2016,Rabi,Sugarcane,1088.18,18.1,37.6,Alluvial,Tube Well,436.04,56.25,803.47,4.75,13975.41,45797.0,3816.4825,53336907.695325,56.99901676478275,11.999793003112158,0.0008586362048134659,66383.1975,Lower relative profit,Moderate relative profit/ha
1666,Punjab,Patiala,2016,Zaid,Cotton,909.61,19.9,58.9,Black,Tube Well,104.89,16.0,585.79,3.75,59696.19,23894.0,2196.7124999999996,131135366.77537498,40.789361375236865,10.877163033396497,0.00018220866412741748,223860.71249999997,Lower relative profit,Moderate relative profit/ha
1672,Punjab,Patiala,2016,Zaid,Pulses,808.85,35.5,69.4,Sandy,Canal,175.18,45.81,1412.79,1.87,50483.99,27329.000000000004,2641.9173,133374526.55402699,19.343993091683835,10.344381332451247,0.00020490419502205054,94405.0613,Lower relative profit,Lower relative profit/ha
1676,Punjab,Jalandhar,2016,Rabi,Wheat,2089.09,21.0,61.1,Sandy,Tube Well,328.31,36.73,638.98,6.87,28327.47,36919.0,4389.7926,124351718.182722,57.77802122132148,8.410192317514044,0.00029689175621804714,194609.7189,Lower relative profit,Moderate relative profit/ha
1691,Punjab,Jalandhar,2016,Rabi,Wheat,1323.72,28.8,63.5,Sandy,Drip,409.3,57.85,421.39,2.36,19961.8,9603.0,994.4803999999999,19851618.84872,22.788865421580958,9.656298907449559,0.00048373888664597175,47109.848,Lower relative profit,Lower relative profit/ha
1692,Punjab,Jalandhar,2016,Rabi,Cotton,1899.26,34.8,52.9,Sandy,Drip,428.61,41.33,194.28,2.28,38905.04,6110.0,442.9584,17233314.270336,31.44945439571752,13.793620348998914,0.00035454584673345446,88703.49119999999,Lower relative profit,Lower relative profit/ha
1699,Punjab,Bathinda,2016,Zaid,Rice,1659.84,34.3,78.4,Sandy,Drip,361.55,20.31,179.71,2.97,33205.71,8015.000000000001,533.7387000000001,17723172.487977,44.59963274163931,15.016711360821315,0.0004522328045634716,98620.9587,Lower relative profit,Moderate relative profit/ha
1701,Punjab,Bathinda,2016,Rabi,Wheat,1086.09,34.1,68.2,Black,Drip,299.97,34.09,1490.15,1.74,31760.16,28791.000000000004,2592.8610000000003,82349680.21776001,19.320873737543202,11.103950423875402,0.00034961884398174956,55262.678400000004,Lower relative profit,Lower relative profit/ha
1709,Punjab,Bathinda,2016,Rabi,Cotton,2035.46,24.6,88.3,Laterite,Tube Well,309.59,8.06,994.99,3.66,24302.76,49899.0,3641.6634000000004,88502471.610984,50.15025276635946,13.702254854196573,0.0005638147623642983,88948.1016,Lower relative profit,Moderate relative profit/ha
1713,Maharashtra,Pune,2016,Zaid,Pulses,805.97,19.5,45.7,Black,Canal,314.19,22.37,2083.05,1.29,38298.63,34822.0,2687.1345,102913569.975735,16.71683348935455,12.958785650662444,0.0003383615980692376,49405.23269999999,Lower relative profit,Lower relative profit/ha
1718,Maharashtra,Pune,2016,Zaid,Pulses,541.22,25.0,45.6,Alluvial,Canal,152.32,38.28,459.54,7.0,38970.82,36810.0,3216.78,125360554.35960001,80.10184097140619,11.443120138772311,0.0002936330346339213,272795.74,Lower relative profit,Moderate relative profit/ha
1722,Maharashtra,Pune,2016,Zaid,Barley,1632.09,23.6,88.5,Red,Canal,347.5,41.3,2717.47,1.29,32762.33,33564.0,3505.5362999999998,114849537.087579,12.3511943094128,9.574569232102945,0.00029224323276467047,42263.4057,Lower relative profit,Lower relative profit/ha
1724,Maharashtra,Pune,2016,Rabi,Cotton,1930.01,28.1,62.9,Alluvial,Sprinkler,71.37,47.27,2216.81,1.51,50151.22,47035.0,3347.3831,167875346.272382,21.21742503868171,14.051274860054113,0.0002801781264753701,75728.3422,Lower relative profit,Lower relative profit/ha
1730,Maharashtra,Nashik,2016,Zaid,Barley,723.64,24.5,76.7,Red,Canal,200.37,5.15,1237.24,1.3,51699.14,14052.000000000002,1608.412,83153517.16568,11.357537745304064,8.736567496387742,0.00016898864268124656,67208.882,Lower relative profit,Lower relative profit/ha
1731,Maharashtra,Nashik,2016,Kharif,Maize,1073.15,34.3,84.9,Alluvial,Tube Well,52.38,54.88,2632.99,1.55,61190.7,34764.0,4081.1344999999997,249727476.84914997,13.203240422485464,8.518219627409977,0.0001392077493378892,94845.58499999999,Lower relative profit,Lower relative profit/ha
1741,Maharashtra,Nashik,2016,Rabi,Wheat,1024.35,26.8,38.4,Alluvial,Tube Well,101.58,19.06,467.76,2.99,29299.05,17375.0,1398.6024,40977721.64772,37.14511715409612,12.42311610504887,0.0004240108844842706,87604.15950000001,Lower relative profit,Moderate relative profit/ha
1745,Maharashtra,Nashik,2016,Kharif,Rice,1375.71,22.9,35.3,Black,Sprinkler,306.96,36.0,903.32,5.61,34921.79,52799.0,5067.6252,176970543.03310803,58.449940220519856,10.418884174780723,0.00029834908734004535,195911.24190000002,Lower relative profit,Moderate relative profit/ha
1746,Maharashtra,Nashik,2016,Kharif,Millets,782.86,31.7,46.6,Black,Tube Well,449.32,27.27,1369.47,2.56,41715.56,32723.0,3505.8432000000003,146248212.360192,23.89464537375773,9.333845849124113,0.00022374974347998957,106791.8336,Lower relative profit,Lower relative profit/ha
1748,Maharashtra,Nagpur,2016,Kharif,Wheat,645.99,31.7,36.2,Sandy,Rain-fed,87.57,42.88,100.65,4.29,22011.64,6741.0,431.78850000000006,9504373.018140001,66.9746646795827,15.611809948620676,0.0007092524659053427,94429.93560000001,Lower relative profit,Moderate relative profit/ha
1749,Maharashtra,Nagpur,2016,Rabi,Cotton,648.94,37.2,62.2,Alluvial,Rain-fed,78.24,37.5,831.82,5.64,54383.86,60204.0,4691.4648,255139964.878128,72.37623524320165,12.832665823262705,0.00023596460095445056,306724.9704,Lower relative profit,Moderate relative profit/ha
1757,Maharashtra,Nagpur,2016,Zaid,Millets,1747.41,34.8,73.9,Sandy,Rain-fed,386.85,37.9,479.2,5.57,49421.48,32757.0,2669.1440000000002,131913046.81312002,68.3576794657763,12.272473871773121,0.00024832267005709096,275277.64360000007,Lower relative profit,Moderate relative profit/ha
1762,Maharashtra,Nagpur,2016,Rabi,Maize,2036.19,20.6,59.8,Sandy,Canal,307.18,40.69,383.26,6.0,63544.15,25068.0,2299.56,146123585.574,65.40729530866774,10.901215884777958,0.00017155341419749823,381264.9,Lower relative profit,Moderate relative profit/ha
1765,Maharashtra,Aurangabad,2016,Rabi,Maize,762.4,34.1,37.8,Red,Rain-fed,267.2,36.57,789.47,1.81,33241.13,11537.0,1428.9407,47499603.570991,14.613601530140473,8.073813000077608,0.00024288623762422064,60166.4453,Lower relative profit,Lower relative profit/ha
1771,Maharashtra,Aurangabad,2016,Kharif,Wheat,1835.16,24.7,37.7,Red,Sprinkler,294.59,34.41,248.94,5.64,58250.47,21716.0,1404.0215999999998,81784918.090152,87.23387161565036,15.466998513413186,0.0002655257290355457,328532.6508,Lower relative profit,Higher relative profit/ha
1774,Maharashtra,Aurangabad,2016,Kharif,Wheat,1431.47,28.0,70.2,Black,Tube Well,139.11,18.82,192.31,3.66,55904.51,10989.0,703.8546,39348646.524246,57.14211429462846,15.612599534051492,0.00027927262995510545,204610.5066,Lower relative profit,Moderate relative profit/ha
1775,Maharashtra,Aurangabad,2016,Zaid,Wheat,703.45,30.3,49.9,Black,Rain-fed,310.27,49.48,317.05,2.9,16771.23,15735.0,919.445,15420223.56735,49.62939599432266,17.113584825628504,0.0010204132210713528,48636.566999999995,Lower relative profit,Moderate relative profit/ha
1780,Maharashtra,Aurangabad,2016,Kharif,Barley,1909.56,23.9,63.4,Alluvial,Rain-fed,89.46,59.02,1043.1,1.22,33351.32,20914.0,1272.5819999999999,42442289.50823999,20.049851404467454,16.434304429891355,0.0004927632378535949,40688.6104,Lower relative profit,Lower relative profit/ha
1783,Maharashtra,Kolhapur,2016,Rabi,Wheat,2165.25,35.7,47.5,Sandy,Tube Well,321.72,36.53,275.97,7.13,52434.24,24171.0,1967.6661000000001,103173076.527264,87.58560713120991,12.284096371838697,0.00023427623575432194,373856.13119999995,Lower relative profit,Higher relative profit/ha
1787,Maharashtra,Kolhapur,2016,Kharif,Barley,769.65,18.5,43.6,Sandy,Canal,56.76,31.34,488.44,2.94,33154.85,13050.0,1436.0136,47610815.505959995,26.71771353697486,9.087657665637707,0.00027409738441397586,97475.25899999999,Lower relative profit,Lower relative profit/ha
1799,Maharashtra,Kolhapur,2016,Zaid,Maize,1592.58,22.7,63.0,Red,Rain-fed,434.69,47.57,1121.05,1.48,41941.55,14744.999999999998,1659.154,69587490.44870001,13.152847776637973,8.88705930853917,0.0002118915325861626,62073.49400000001,Lower relative profit,Lower relative profit/ha
1809,Karnataka,Bengaluru,2016,Kharif,Rice,989.32,30.7,50.2,Laterite,Rain-fed,211.44,20.09,231.82,2.4,25001.6,9227.0,556.3679999999999,13910090.188799998,39.80243292209473,16.584347050872804,0.0006633314288234676,60003.83999999999,Lower relative profit,Moderate relative profit/ha
1810,Karnataka,Bengaluru,2016,Rabi,Barley,2034.34,26.7,51.9,Black,Canal,397.42,25.73,357.48,5.21,25055.64,28898.0,1862.4708,46665397.875312,80.83808884413114,15.515947954727666,0.0006192596938145529,130539.8844,Lower relative profit,Moderate relative profit/ha
1812,Karnataka,Bengaluru,2016,Zaid,Wheat,447.39,36.5,88.3,Black,Rain-fed,417.7,35.12,112.15,2.51,54483.83,3218.0,281.49649999999997,15337007.451594999,28.6937137761926,11.431758476570758,0.000209819289072937,136754.4133,Lower relative profit,Lower relative profit/ha
1816,Karnataka,Bengaluru,2016,Kharif,Barley,570.57,21.9,73.4,Red,Drip,371.76,32.61,392.9,6.48,40403.42,44938.0,2545.992,102866784.09264,114.37515907355562,17.650487511351173,0.0004368562738340263,261814.16160000002,Lower relative profit,Higher relative profit/ha
1817,Karnataka,Bengaluru,2016,Zaid,Rice,984.23,36.8,48.8,Alluvial,Sprinkler,223.25,34.42,937.07,1.96,54409.95,23617.0,1836.6572,99932426.41914,25.2030264548006,12.858686966735,0.00023632969643851907,106643.502,Lower relative profit,Lower relative profit/ha
1818,Karnataka,Bengaluru,2016,Zaid,Millets,575.17,30.3,57.3,Alluvial,Drip,259.8,28.28,731.48,6.76,56464.33,59661.0,4944.8048,279205090.012784,81.56203860666047,12.065390326429064,0.00021368163451915685,381698.8708,Lower relative profit,Moderate relative profit/ha
1822,Karnataka,Mysuru,2016,Zaid,Barley,2007.11,22.1,75.7,Black,Drip,106.26,12.46,769.49,1.47,64534.33,11675.0,1131.1503,72998026.73979901,15.17238690561281,10.321351636471299,0.00015993583006860531,94865.46510000002,Lower relative profit,Lower relative profit/ha
1827,Karnataka,Mysuru,2016,Kharif,Cotton,1591.37,29.0,69.4,Laterite,Tube Well,120.94,30.95,1237.06,4.15,53043.04,58249.0,5133.799,272312305.70896,47.08664090666581,11.3461785317267,0.00021390513310939004,220128.616,Lower relative profit,Moderate relative profit/ha
1831,Karnataka,Mysuru,2016,Rabi,Cotton,764.59,36.2,76.5,Laterite,Drip,205.3,55.81,838.6,1.95,37165.52,15644.0,1635.27,60775659.89039999,18.654901025518722,9.56661591052242,0.00025740567898747073,72472.764,Lower relative profit,Lower relative profit/ha
1834,Karnataka,Mysuru,2016,Kharif,Rice,1108.57,33.6,71.1,Laterite,Drip,327.86,9.86,1299.73,4.83,23035.62,58433.00000000001,6277.695900000001,144610617.227958,44.957798927469554,9.308032904238003,0.00040407129932851834,111262.0446,Lower relative profit,Moderate relative profit/ha
1837,Karnataka,Hubli,2016,Zaid,Maize,1099.48,32.1,53.9,Red,Canal,212.18,55.44,1037.15,1.99,19350.82,35721.0,2063.9285,39938708.89637,34.441498336788314,17.307285596376037,0.0008943954621238809,38508.131799999996,Lower relative profit,Lower relative profit/ha
1838,Karnataka,Hubli,2016,Rabi,Sugarcane,1111.74,29.5,62.8,Sandy,Tube Well,315.98,59.64,638.2,5.89,49233.34,44479.0,3758.998,185068026.59331998,69.69445314948291,11.832674558486065,0.0002403386517852753,289984.37259999994,Lower relative profit,Moderate relative profit/ha
1839,Karnataka,Hubli,2016,Rabi,Rice,1516.76,27.0,72.0,Alluvial,Drip,214.68,53.9,1198.56,3.6,43804.36,35936.0,4314.816,189007753.39776,29.98264584167668,8.328512733799078,0.00019012976639309597,157695.696,Lower relative profit,Lower relative profit/ha
1842,Karnataka,Hubli,2016,Rabi,Cotton,559.5,19.2,38.9,Alluvial,Rain-fed,223.66,38.03,284.72,8.46,60161.61,21465.0,2408.7312000000006,144913147.04923204,75.38985670132058,8.911330579352313,0.0001481232064659226,508967.22060000006,Lower relative profit,Moderate relative profit/ha
1849,Karnataka,Hubli,2016,Kharif,Barley,930.22,26.6,68.3,Laterite,Canal,145.54,48.37,490.49,7.9,38463.8,54816.0,3874.871,149042263.1698,111.75763012497706,14.146535458857857,0.0003677882959785007,303864.02,Lower relative profit,Higher relative profit/ha
1853,Karnataka,Hubli,2016,Rabi,Cotton,1312.03,37.6,67.9,Red,Tube Well,442.46,6.68,619.24,8.43,49140.08,59548.0,5220.1932,256520711.463456,96.16303856340029,11.407240636227794,0.00023213720116507325,414250.87440000003,Lower relative profit,Higher relative profit/ha
1856,Karnataka,Belagavi,2016,Rabi,Barley,1950.06,23.2,78.3,Laterite,Sprinkler,254.78,47.79,602.78,1.24,63325.98,13308.000000000002,747.4472,47332826.438256,22.07770662596636,17.804602117714808,0.000281157940512169,78524.2152,Lower relative profit,Lower relative profit/ha
